x,y,om,blE,gM,s,t 
518450,2858680,9.333333333,0,90.66666667,0,0
518480,2858680,31.11111111,1.777777778,67.11111111,0,0
518510,2858680,10.66666667,82.66666667,6.666666667,0,0
518540,2858680,12.44444444,7.111111111,80.44444444,0,0
518570,2858680,1.333333333,0.444444444,98.22222222,0,0
518600,2858680,14.22222222,32.44444444,53.33333333,0,0
518630,2858680,0,100,0,0,0
518660,2858680,3.555555556,96.44444444,0,0,0
518690,2858680,64.44444444,29.77777778,5.777777778,0,0
518720,2858680,84.44444444,7.555555556,8,0,0
518750,2858680,46.66666667,7.555555556,45.77777778,0,0
518780,2858680,2.666666667,58.66666667,0.444444444,38.22222222,0
518810,2858680,4.888888889,40,0,55.11111111,0
518840,2858680,0,28,72,0,0
518870,2858680,4.444444444,0,95.55555556,0,0
518900,2858680,1.333333333,0,98.66666667,0,0
518930,2858680,3.111111111,0,96.88888889,0,0
518960,2858680,3.111111111,11.55555556,73.33333333,12,0
518990,2858680,13.77777778,53.33333333,0.888888889,26.66666667,5.333333333
519020,2858680,0,1.333333333,98.66666667,0,0
519050,2858680,32.88888889,51.11111111,16,0,0
519080,2858680,33.77777778,57.33333333,8.888888889,0,0
519110,2858680,77.33333333,11.11111111,11.55555556,0,0
519140,2858680,29.77777778,20.44444444,49.77777778,0,0
519170,2858680,20,20,60,0,0
519200,2858680,59.11111111,4,10.22222222,26.66666667,0
519230,2858680,19.11111111,0,0,79.11111111,1.777777778
519260,2858680,68.88888889,0,0,24.44444444,6.666666667
519290,2858680,40.88888889,1.333333333,0,30.22222222,27.55555556
519320,2858680,50.66666667,0,0,39.55555556,9.777777778
519350,2858680,78.66666667,0.444444444,7.555555556,13.33333333,0
519380,2858680,88.88888889,1.333333333,5.333333333,4.444444444,0
519410,2858680,66.66666667,0,30.22222222,2.222222222,0.888888889
519440,2858680,85.77777778,0,4.444444444,9.333333333,0.444444444
519470,2858680,46.66666667,0,49.33333333,4,0
519500,2858680,30.22222222,8,54.66666667,7.111111111,0
519530,2858680,42.22222222,5.777777778,52,0,0
519560,2858680,0,78.66666667,21.33333333,0,0
519590,2858680,7.111111111,49.33333333,43.55555556,0,0
519620,2858680,4.888888889,3.555555556,91.55555556,0,0
519650,2858680,0,0,100,0,0
519680,2858680,0.888888889,0,99.11111111,0,0
519710,2858680,23.55555556,18.22222222,58.22222222,0,0
519740,2858680,1.333333333,94.66666667,4,0,0
519770,2858680,14.66666667,16.88888889,68.44444444,0,0
519800,2858680,10.22222222,4,85.77777778,0,0
519830,2858680,11.11111111,0,88.88888889,0,0
519860,2858680,15.11111111,2.222222222,82.66666667,0,0
519890,2858680,16.88888889,0,83.11111111,0,0
519920,2858680,0,0,100,0,0
519950,2858680,3.111111111,34.66666667,62.22222222,0,0
519980,2858680,0,97.33333333,1.333333333,1.333333333,0
520010,2858680,11.55555556,62.22222222,26.22222222,0,0
520040,2858680,0,0,100,0,0
520070,2858680,20,5.333333333,74.66666667,0,0
520100,2858680,24.88888889,3.111111111,72,0,0
520130,2858680,8.888888889,39.55555556,51.55555556,0,0
520160,2858680,4,50.66666667,45.33333333,0,0
520190,2858680,0,0,100,0,0
520220,2858680,0,0,100,0,0
520250,2858680,4.444444444,33.77777778,29.33333333,32.44444444,0
520280,2858680,0,0,100,0,0
520310,2858680,12.44444444,39.55555556,28,20,0
520340,2858680,4.888888889,85.77777778,9.333333333,0,0
520370,2858680,11.55555556,83.11111111,5.333333333,0,0
520400,2858680,8,62.22222222,29.77777778,0,0
520430,2858680,5.333333333,92.88888889,1.777777778,0,0
520460,2858680,10.22222222,22.66666667,67.11111111,0,0
520490,2858680,6.666666667,32,61.33333333,0,0
520520,2858680,12.44444444,0.444444444,87.11111111,0,0
520550,2858680,3.555555556,42.66666667,53.77777778,0,0
520580,2858680,0,100,0,0,0
520610,2858680,27.11111111,46.66666667,26.22222222,0,0
520640,2858680,0,0,100,0,0
520670,2858680,0.888888889,49.33333333,49.77777778,0,0
520700,2858680,0,30.66666667,69.33333333,0,0
520730,2858680,0.444444444,48.88888889,50.66666667,0,0
520760,2858680,0,95.55555556,4.444444444,0,0
520790,2858680,19.55555556,71.11111111,9.333333333,0,0
520820,2858680,20.44444444,0,79.55555556,0,0
520850,2858680,5.777777778,0,94.22222222,0,0
520880,2858680,0,0,100,0,0
520910,2858680,0,0,100,0,0
520940,2858680,1.777777778,22.66666667,75.55555556,0,0
520970,2858680,0.444444444,83.55555556,16,0,0
521000,2858680,0.444444444,32,67.55555556,0,0
521030,2858680,0,0,100,0,0
521060,2858680,0,0,100,0,0
521090,2858680,0,12,88,0,0
521120,2858680,10.22222222,50.66666667,17.77777778,21.33333333,0
521150,2858680,38.22222222,4.888888889,0,56.88888889,0
521180,2858680,60,0,0,40,0
521210,2858680,63.11111111,0,0,36.88888889,0
521240,2858680,57.33333333,0,0,42.66666667,0
521270,2858680,83.55555556,0,0,16.44444444,0
521300,2858680,81.33333333,0,0,18.66666667,0
521330,2858680,85.33333333,0.444444444,3.555555556,10.66666667,0
521360,2858680,42.66666667,32.44444444,0,24.88888889,0
521390,2858680,13.33333333,57.77777778,28.88888889,0,0
521420,2858680,0,1.333333333,98.66666667,0,0
521450,2858680,14.66666667,21.33333333,64,0,0
521480,2858680,20.44444444,77.77777778,1.777777778,0,0
521510,2858680,0,97.77777778,2.222222222,0,0
521540,2858680,0,49.77777778,50.22222222,0,0
521570,2858680,0,0,100,0,0
521600,2858680,0,0,100,0,0
521630,2858680,0,41.77777778,58.22222222,0,0
521660,2858680,2.222222222,92,5.777777778,0,0
521690,2858680,13.77777778,83.11111111,0,3.111111111,0
521720,2858680,15.55555556,81.77777778,2.666666667,0,0
521750,2858680,1.333333333,98.66666667,0,0,0
521780,2858680,2.222222222,88,9.777777778,0,0
521810,2858680,0,99.11111111,0.888888889,0,0
521840,2858680,0,67.11111111,32.88888889,0,0
521870,2858680,0.444444444,36,63.55555556,0,0
521900,2858680,0.444444444,22.66666667,76.88888889,0,0
521930,2858680,25.33333333,54.22222222,20.44444444,0,0
521960,2858680,0,99.11111111,0.888888889,0,0
521990,2858680,0.444444444,80.88888889,18.66666667,0,0
522020,2858680,0,0,100,0,0
522050,2858680,0,0,100,0,0
522080,2858680,0,7.555555556,92.44444444,0,0
522110,2858680,0,15.11111111,84.88888889,0,0
522140,2858680,0,4,96,0,0
522170,2858680,0.888888889,63.55555556,35.55555556,0,0
522200,2858680,0,73.77777778,26.22222222,0,0
522230,2858680,0,0,100,0,0
522260,2858680,0,0,100,0,0
522290,2858680,0,0,100,0,0
522320,2858680,0,57.77777778,20.44444444,21.77777778,0
522350,2858680,11.55555556,1.777777778,0,86.66666667,0
522380,2858680,49.77777778,19.55555556,0.444444444,30.22222222,0
522410,2858680,3.555555556,59.11111111,37.33333333,0,0
522440,2858680,0,42.66666667,57.33333333,0,0
522470,2858680,1.777777778,41.77777778,56.44444444,0,0
522500,2858680,0,17.33333333,82.66666667,0,0
522530,2858680,0,9.333333333,90.66666667,0,0
522560,2858680,0,28.88888889,71.11111111,0,0
522590,2858680,0.444444444,96.44444444,3.111111111,0,0
522620,2858680,0,100,0,0,0
522650,2858680,0,100,0,0,0
522680,2858680,0,48.44444444,51.55555556,0,0
522710,2858680,0,0,100,0,0
522740,2858680,0,43.11111111,56.88888889,0,0
522770,2858680,0,57.77777778,42.22222222,0,0
522800,2858680,0,0,100,0,0
522830,2858680,0,0,100,0,0
522860,2858680,0,0,100,0,0
522890,2858680,0,1.777777778,98.22222222,0,0
522920,2858680,0,0,100,0,0
522950,2858680,0.888888889,19.11111111,80,0,0
522980,2858680,0.444444444,78.66666667,20.88888889,0,0
523010,2858680,1.777777778,27.11111111,71.11111111,0,0
523040,2858680,0,96.44444444,3.555555556,0,0
523070,2858680,0,98.66666667,1.333333333,0,0
523100,2858680,0.444444444,97.77777778,1.777777778,0,0
523130,2858680,0.444444444,78.66666667,20.88888889,0,0
523160,2858680,0,23.11111111,76.88888889,0,0
523190,2858680,0,28,72,0,0
523220,2858680,0,0,100,0,0
523250,2858680,0,0,100,0,0
523280,2858680,0.888888889,9.333333333,89.77777778,0,0
523310,2858680,55.11111111,38.66666667,6.222222222,0,0
523340,2858680,39.11111111,59.55555556,1.333333333,0,0
523370,2858680,56,41.33333333,2.666666667,0,0
523400,2858680,27.55555556,65.77777778,6.666666667,0,0
523430,2858680,29.77777778,70.22222222,0,0,0
523460,2858680,9.777777778,87.11111111,3.111111111,0,0
523490,2858680,4,92.88888889,3.111111111,0,0
523520,2858680,4.888888889,12.88888889,82.22222222,0,0
523550,2858680,0,0,100,0,0
523580,2858680,1.777777778,2.222222222,96,0,0
523610,2858680,11.55555556,36,52.44444444,0,0
523640,2858680,0.888888889,54.22222222,44.88888889,0,0
523670,2858680,26.22222222,63.11111111,10.66666667,0,0
523700,2858680,6.222222222,93.77777778,0,0,0
523730,2858680,48,48,3.555555556,0.444444444,0
523760,2858680,60.44444444,29.77777778,9.777777778,0,0
523790,2858680,25.33333333,44.88888889,29.77777778,0,0
523820,2858680,0,8.444444444,91.55555556,0,0
523850,2858680,2.222222222,16,81.77777778,0,0
523880,2858680,0,0.444444444,99.55555556,0,0
523910,2858680,0,0,100,0,0
523940,2858680,18.22222222,25.33333333,56.44444444,0,0
523970,2858680,4,36.88888889,59.11111111,0,0
524000,2858680,8.444444444,14.22222222,77.33333333,0,0
524030,2858680,20.88888889,79.11111111,0,0,0
524060,2858680,4,95.11111111,0.888888889,0,0
524090,2858680,0.444444444,21.33333333,78.22222222,0,0
524120,2858680,16.44444444,24.44444444,59.11111111,0,0
524150,2858680,6.666666667,92,1.333333333,0,0
524180,2858680,65.77777778,32.88888889,1.333333333,0,0
524210,2858680,56.44444444,24.44444444,19.11111111,0,0
524240,2858680,22.66666667,72,5.333333333,0,0
524270,2858680,23.11111111,76.44444444,0.444444444,0,0
524300,2858680,52.88888889,39.55555556,7.555555556,0,0
524330,2858680,74.22222222,25.77777778,0,0,0
524360,2858680,42.22222222,44,13.77777778,0,0
524390,2858680,5.777777778,88,6.222222222,0,0
524420,2858680,14.66666667,79.55555556,5.777777778,0,0
524450,2858680,43.11111111,50.66666667,6.222222222,0,0
524480,2858680,70.66666667,26.66666667,2.666666667,0,0
524510,2858680,68.44444444,28.88888889,2.666666667,0,0
524540,2858680,19.55555556,45.77777778,34.66666667,0,0
524570,2858680,6.222222222,28.88888889,64.88888889,0,0
524600,2858680,0.888888889,91.55555556,7.555555556,0,0
524630,2858680,1.777777778,22.66666667,75.55555556,0,0
524660,2858680,0,0,100,0,0
524690,2858680,8.444444444,2.222222222,89.33333333,0,0
524720,2858680,4,20.44444444,75.55555556,0,0
524750,2858680,0,0,100,0,0
524780,2858680,0,10.66666667,89.33333333,0,0
524810,2858680,0,8,92,0,0
524840,2858680,0,0,100,0,0
524870,2858680,0,0,100,0,0
524900,2858680,13.33333333,8,78.66666667,0,0
524930,2858680,14.66666667,10.66666667,74.66666667,0,0
524960,2858680,2.666666667,32.88888889,64.44444444,0,0
524990,2858680,0,0,100,0,0
525020,2858680,0,0,100,0,0
525050,2858680,0,11.11111111,88.88888889,0,0
525080,2858680,0.888888889,23.55555556,73.33333333,2.222222222,0
525110,2858680,31.55555556,42.22222222,4.444444444,21.77777778,0
525140,2858680,12.88888889,60.88888889,4.444444444,21.77777778,0
525170,2858680,0,24,76,0,0
525200,2858680,0.444444444,28,71.55555556,0,0
525230,2858680,1.333333333,21.77777778,76.88888889,0,0
525260,2858680,8.444444444,16.88888889,74.66666667,0,0
525290,2858680,1.333333333,26.22222222,72.44444444,0,0
525320,2858680,0,4.444444444,95.55555556,0,0
525350,2858680,0,0,100,0,0
525380,2858680,0,0,100,0,0
525410,2858680,0,0,100,0,0
525440,2858680,0.888888889,1.333333333,97.77777778,0,0
525470,2858680,11.11111111,18.66666667,70.22222222,0,0
525500,2858680,0,0.888888889,99.11111111,0,0
525530,2858680,4.444444444,71.55555556,24,0,0
525560,2858680,16.88888889,53.77777778,29.33333333,0,0
525590,2858680,12.44444444,43.11111111,44.44444444,0,0
525620,2858680,8.888888889,87.11111111,4,0,0
525650,2858680,40.88888889,46.66666667,12.44444444,0,0
525680,2858680,18.66666667,75.11111111,6.222222222,0,0
525710,2858680,0,5.333333333,94.66666667,0,0
525740,2858680,0,0,100,0,0
525770,2858680,2.666666667,6.666666667,90.66666667,0,0
525800,2858680,36,11.55555556,50.66666667,1.777777778,0
525830,2858680,29.33333333,19.11111111,30.66666667,20.88888889,0
525860,2858680,3.555555556,12.88888889,83.55555556,0,0
525890,2858680,2.666666667,11.55555556,85.77777778,0,0
525920,2858680,12.88888889,61.33333333,25.77777778,0,0
525950,2858680,1.777777778,76,0.888888889,21.33333333,0
525980,2858680,4.444444444,3.555555556,0,92,0
526010,2858680,2.222222222,0,0,97.77777778,0
526040,2858680,14.22222222,0,0,85.77777778,0
526070,2858680,17.77777778,0,0,81.77777778,0.444444444
526100,2858680,4.444444444,0,0,95.55555556,0
526130,2858680,0.888888889,0,0,99.11111111,0
526160,2858680,0,0,0,100,0
526190,2858680,0,0.888888889,0,99.11111111,0
526220,2858680,0,0,0,100,0
526250,2858680,0,0,0,100,0
526280,2858680,0,0,0,100,0
526310,2858680,2.666666667,0,0,87.11111111,10.22222222
526340,2858680,3.555555556,0,0,88.44444444,8
526370,2858680,0,0,0,99.11111111,0.888888889
526400,2858680,0,0,0,99.11111111,0.888888889
526430,2858680,0,0,0,96.88888889,3.111111111
526460,2858680,0,0,0,99.11111111,0.888888889
526490,2858680,0.444444444,1.333333333,0,96.44444444,1.777777778
526520,2858680,0,0,0,96.44444444,3.555555556
526550,2858680,0,0,0,94.22222222,5.777777778
526580,2858680,0,0,0,98.66666667,1.333333333
526610,2858680,0,0,0,96,4
526640,2858680,0.444444444,0,0,98.66666667,0.888888889
526670,2858680,0,0,0,100,0
526700,2858680,0,0,0,99.11111111,0.888888889
526730,2858680,4.888888889,0,0,92.88888889,2.222222222
526760,2858680,0.444444444,0,0,95.55555556,4
526790,2858680,0,0,0,96.88888889,3.111111111
526820,2858680,0,0,0,100,0
526850,2858680,0.888888889,0,0,99.11111111,0
526880,2858680,0,0,0,100,0
526910,2858680,0.444444444,0,0,99.55555556,0
526940,2858680,0,0,0,100,0
526970,2858680,0,0,6.666666667,93.33333333,0
518000,2858710,6.666666667,85.77777778,7.555555556,0,0
518030,2858710,0.444444444,98.22222222,1.333333333,0,0
518060,2858710,41.33333333,47.55555556,11.11111111,0,0
518090,2858710,99.11111111,0.888888889,0,0,0
518120,2858710,96.44444444,3.111111111,0.444444444,0,0
518150,2858710,43.11111111,47.55555556,9.333333333,0,0
518180,2858710,3.111111111,96,0.888888889,0,0
518210,2858710,0,100,0,0,0
518240,2858710,6.222222222,88,5.777777778,0,0
518270,2858710,7.111111111,0,92.88888889,0,0
518300,2858710,29.77777778,18.22222222,52,0,0
518330,2858710,2.222222222,0,97.77777778,0,0
518360,2858710,0.888888889,0.444444444,98.66666667,0,0
518390,2858710,0,0,100,0,0
518420,2858710,14.66666667,2.222222222,83.11111111,0,0
518450,2858710,41.77777778,47.55555556,10.66666667,0,0
518480,2858710,8.444444444,28.88888889,62.66666667,0,0
518510,2858710,69.77777778,11.11111111,19.11111111,0,0
518540,2858710,30.22222222,3.111111111,66.66666667,0,0
518570,2858710,2.666666667,0,97.33333333,0,0
518600,2858710,4.888888889,3.111111111,92,0,0
518630,2858710,12.44444444,86.66666667,0.888888889,0,0
518660,2858710,12.44444444,87.55555556,0,0,0
518690,2858710,56,41.77777778,2.222222222,0,0
518720,2858710,70.22222222,14.66666667,15.11111111,0,0
518750,2858710,71.55555556,10.66666667,17.77777778,0,0
518780,2858710,7.555555556,64.44444444,0.444444444,27.55555556,0
518810,2858710,31.11111111,33.33333333,0.888888889,34.66666667,0
518840,2858710,1.777777778,73.33333333,24.88888889,0,0
518870,2858710,4.444444444,9.777777778,85.77777778,0,0
518900,2858710,7.111111111,11.11111111,81.77777778,0,0
518930,2858710,0,0,100,0,0
518960,2858710,5.333333333,8.888888889,85.77777778,0,0
518990,2858710,36,40,20.88888889,1.777777778,1.333333333
519020,2858710,9.777777778,58.22222222,32,0,0
519050,2858710,37.77777778,44.88888889,17.33333333,0,0
519080,2858710,65.77777778,31.11111111,3.111111111,0,0
519110,2858710,68.88888889,18.66666667,12.44444444,0,0
519140,2858710,28.44444444,28.44444444,43.11111111,0,0
519170,2858710,47.11111111,11.11111111,41.77777778,0,0
519200,2858710,69.33333333,1.777777778,1.777777778,27.11111111,0
519230,2858710,24,0,0,75.11111111,0.888888889
519260,2858710,61.77777778,0.444444444,0,30.22222222,7.555555556
519290,2858710,78.66666667,0,0,7.111111111,14.22222222
519320,2858710,42.22222222,0,0,48.88888889,8.888888889
519350,2858710,72.44444444,1.777777778,5.777777778,15.11111111,4.888888889
519380,2858710,72.88888889,1.333333333,4.444444444,20,1.333333333
519410,2858710,79.11111111,0,0,20.44444444,0.444444444
519440,2858710,82.22222222,0.444444444,8.444444444,8,0.888888889
519470,2858710,56,0,23.55555556,19.11111111,1.333333333
519500,2858710,70.22222222,13.33333333,15.11111111,1.333333333,0
519530,2858710,42.22222222,19.55555556,38.22222222,0,0
519560,2858710,22.22222222,56,21.77777778,0,0
519590,2858710,50.66666667,46.22222222,3.111111111,0,0
519620,2858710,13.77777778,3.111111111,83.11111111,0,0
519650,2858710,0,0,100,0,0
519680,2858710,0,0,100,0,0
519710,2858710,17.33333333,1.777777778,80.88888889,0,0
519740,2858710,25.77777778,29.77777778,44.44444444,0,0
519770,2858710,3.555555556,0,96.44444444,0,0
519800,2858710,0,0,100,0,0
519830,2858710,0.444444444,0,99.55555556,0,0
519860,2858710,5.777777778,0,94.22222222,0,0
519890,2858710,0.444444444,0,99.55555556,0,0
519920,2858710,0.888888889,0,99.11111111,0,0
519950,2858710,5.333333333,41.33333333,53.33333333,0,0
519980,2858710,0,99.55555556,0,0.444444444,0
520010,2858710,11.55555556,72,13.77777778,2.666666667,0
520040,2858710,0.888888889,0,99.11111111,0,0
520070,2858710,3.111111111,0,96.88888889,0,0
520100,2858710,22.66666667,0,77.33333333,0,0
520130,2858710,14.66666667,24,61.33333333,0,0
520160,2858710,4.888888889,39.55555556,55.55555556,0,0
520190,2858710,0,0,100,0,0
520220,2858710,0,0,100,0,0
520250,2858710,6.222222222,16.44444444,77.33333333,0,0
520280,2858710,0,0,100,0,0
520310,2858710,7.555555556,3.111111111,89.33333333,0,0
520340,2858710,6.666666667,12,81.33333333,0,0
520370,2858710,8,1.333333333,90.66666667,0,0
520400,2858710,0,0.444444444,99.55555556,0,0
520430,2858710,12.88888889,0,87.11111111,0,0
520460,2858710,8,0,92,0,0
520490,2858710,5.333333333,20.88888889,73.77777778,0,0
520520,2858710,6.666666667,0,93.33333333,0,0
520550,2858710,0.444444444,44,55.55555556,0,0
520580,2858710,0,96,4,0,0
520610,2858710,12,30.66666667,57.33333333,0,0
520640,2858710,0.444444444,0,99.55555556,0,0
520670,2858710,0.444444444,0,99.55555556,0,0
520700,2858710,2.666666667,35.11111111,62.22222222,0,0
520730,2858710,0,22.22222222,77.77777778,0,0
520760,2858710,0,92.88888889,7.111111111,0,0
520790,2858710,9.777777778,74.22222222,16,0,0
520820,2858710,0.888888889,22.22222222,76.88888889,0,0
520850,2858710,3.111111111,10.22222222,86.66666667,0,0
520880,2858710,1.333333333,0,98.66666667,0,0
520910,2858710,0,7.111111111,92.88888889,0,0
520940,2858710,0,0,100,0,0
520970,2858710,0.444444444,0,99.55555556,0,0
521000,2858710,0,0,100,0,0
521030,2858710,0,0,100,0,0
521060,2858710,5.777777778,29.77777778,64.44444444,0,0
521090,2858710,0,0.444444444,99.55555556,0,0
521120,2858710,59.11111111,9.777777778,20,11.11111111,0
521150,2858710,71.11111111,0,0,28.88888889,0
521180,2858710,66.22222222,0,0,33.77777778,0
521210,2858710,76.44444444,0,0,23.55555556,0
521240,2858710,75.55555556,0,0,24.44444444,0
521270,2858710,81.33333333,0,0,18.66666667,0
521300,2858710,76.44444444,0,0,23.55555556,0
521330,2858710,85.33333333,0,0,14.66666667,0
521360,2858710,34.22222222,20.44444444,0,45.33333333,0
521390,2858710,9.777777778,85.77777778,3.111111111,1.333333333,0
521420,2858710,0,18.66666667,81.33333333,0,0
521450,2858710,0,0,100,0,0
521480,2858710,15.55555556,56.44444444,28,0,0
521510,2858710,1.333333333,97.33333333,1.333333333,0,0
521540,2858710,0,28.44444444,71.55555556,0,0
521570,2858710,0,9.333333333,90.66666667,0,0
521600,2858710,0,0,100,0,0
521630,2858710,5.333333333,10.22222222,84.44444444,0,0
521660,2858710,20.44444444,79.55555556,0,0,0
521690,2858710,2.222222222,95.11111111,0.888888889,1.777777778,0
521720,2858710,0,100,0,0,0
521750,2858710,2.666666667,97.33333333,0,0,0
521780,2858710,0.444444444,90.22222222,9.333333333,0,0
521810,2858710,0,98.66666667,1.333333333,0,0
521840,2858710,0,88,12,0,0
521870,2858710,0,5.777777778,94.22222222,0,0
521900,2858710,0,1.333333333,98.66666667,0,0
521930,2858710,2.222222222,82.22222222,12,3.555555556,0
